"iso3c","date","country","region","income_level","goal","ind_quality"
"FSM",2012,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income","1",0
"FSM",2012,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income","10",0
"FSM",2012,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income","11",0
"FSM",2012,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income","16",0
"FSM",2012,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income","2",0.5
"FSM",2012,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income","3",0.6
"FSM",2012,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income","4",0
"FSM",2012,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income","5",0.1
"FSM",2012,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income","8",0
"GAB",2012,"Gabon","Sub-Saharan Africa","Upper middle income","Combined",0.28
"GAB",2012,"Gabon","Sub-Saharan Africa","Upper middle income","Tier 1",0.556
"GAB",2012,"Gabon","Sub-Saharan Africa","Upper middle income","Tier 2",0.125
"GAB",2012,"Gabon","Sub-Saharan Africa","Upper middle income","1",0.125
"GAB",2012,"Gabon","Sub-Saharan Africa","Upper middle income","10",0
"GAB",2012,"Gabon","Sub-Saharan Africa","Upper middle income","11",0
"GAB",2012,"Gabon","Sub-Saharan Africa","Upper middle income","16",0.1
"GAB",2012,"Gabon","Sub-Saharan Africa","Upper middle income","2",0.5
"GAB",2012,"Gabon","Sub-Saharan Africa","Upper middle income","3",1
"GAB",2012,"Gabon","Sub-Saharan Africa","Upper middle income","4",0.583
"GAB",2012,"Gabon","Sub-Saharan Africa","Upper middle income","5",0.25
"GAB",2012,"Gabon","Sub-Saharan Africa","Upper middle income","8",0.286
"GBR",2012,"United Kingdom","Europe & Central Asia","High income","Combined",0.24
"GBR",2012,"United Kingdom","Europe & Central Asia","High income","Tier 1",0.444
"GBR",2012,"United Kingdom","Europe & Central Asia","High income","Tier 2",0.125
"GBR",2012,"United Kingdom","Europe & Central Asia","High income","1",0
"GBR",2012,"United Kingdom","Europe & Central Asia","High income","10",0
"GBR",2012,"United Kingdom","Europe & Central Asia","High income","11",0
"GBR",2012,"United Kingdom","Europe & Central Asia","High income","16",0
"GBR",2012,"United Kingdom","Europe & Central Asia","High income","2",0.5
"GBR",2012,"United Kingdom","Europe & Central Asia","High income","3",0.6
"GBR",2012,"United Kingdom","Europe & Central Asia","High income","4",0.833
"GBR",2012,"United Kingdom","Europe & Central Asia","High income","5",0.15
"GBR",2012,"United Kingdom","Europe & Central Asia","High income","8",0.429
"GEO",2012,"Georgia","Europe & Central Asia","Upper middle income","Combined",0.24
"GEO",2012,"Georgia","Europe & Central Asia","Upper middle income","Tier 1",0.5
"GEO",2012,"Georgia","Europe & Central Asia","Upper middle income","Tier 2",0.094
"GEO",2012,"Georgia","Europe & Central Asia","Upper middle income","1",0
"GEO",2012,"Georgia","Europe & Central Asia","Upper middle income","10",0
"GEO",2012,"Georgia","Europe & Central Asia","Upper middle income","11",0
"GEO",2012,"Georgia","Europe & Central Asia","Upper middle income","16",0.4
"GEO",2012,"Georgia","Europe & Central Asia","Upper middle income","2",0.5
"GEO",2012,"Georgia","Europe & Central Asia","Upper middle income","3",0.8
"GEO",2012,"Georgia","Europe & Central Asia","Upper middle income","4",0.75
"GEO",2012,"Georgia","Europe & Central Asia","Upper middle income","5",0.1
"GEO",2012,"Georgia","Europe & Central Asia","Upper middle income","8",0.143
"GHA",2012,"Ghana","Sub-Saharan Africa","Lower middle income","Combined",0.32
"GHA",2012,"Ghana","Sub-Saharan Africa","Lower middle income","Tier 1",0.611
"GHA",2012,"Ghana","Sub-Saharan Africa","Lower middle income","Tier 2",0.156
"GHA",2012,"Ghana","Sub-Saharan Africa","Lower middle income","1",0.125
"GHA",2012,"Ghana","Sub-Saharan Africa","Lower middle income","10",0
"GHA",2012,"Ghana","Sub-Saharan Africa","Lower middle income","11",0
"GHA",2012,"Ghana","Sub-Saharan Africa","Lower middle income","16",0.1
"GHA",2012,"Ghana","Sub-Saharan Africa","Lower middle income","2",0.5
"GHA",2012,"Ghana","Sub-Saharan Africa","Lower middle income","3",1
"GHA",2012,"Ghana","Sub-Saharan Africa","Lower middle income","4",0.75
"GHA",2012,"Ghana","Sub-Saharan Africa","Lower middle income","5",0.2
"GHA",2012,"Ghana","Sub-Saharan Africa","Lower middle income","8",0.286
"GIB",2012,"Gibraltar","Europe & Central Asia","High income","Combined",0.02
"GIB",2012,"Gibraltar","Europe & Central Asia","High income","Tier 1",0
"GIB",2012,"Gibraltar","Europe & Central Asia","High income","Tier 2",0.031
"GIB",2012,"Gibraltar","Europe & Central Asia","High income","1",0
"GIB",2012,"Gibraltar","Europe & Central Asia","High income","10",0
"GIB",2012,"Gibraltar","Europe & Central Asia","High income","11",0
"GIB",2012,"Gibraltar","Europe & Central Asia","High income","16",0
"GIB",2012,"Gibraltar","Europe & Central Asia","High income","2",0
"GIB",2012,"Gibraltar","Europe & Central Asia","High income","3",0
"GIB",2012,"Gibraltar","Europe & Central Asia","High income","4",0.583
"GIB",2012,"Gibraltar","Europe & Central Asia","High income","5",0
"GIB",2012,"Gibraltar","Europe & Central Asia","High income","8",0
"GIN",2012,"Guinea","Sub-Saharan Africa","Low income","Combined",0.2
"GIN",2012,"Guinea","Sub-Saharan Africa","Low income","Tier 1",0.444
"GIN",2012,"Guinea","Sub-Saharan Africa","Low income","Tier 2",0.062
"GIN",2012,"Guinea","Sub-Saharan Africa","Low income","1",0
"GIN",2012,"Guinea","Sub-Saharan Africa","Low income","10",0
"GIN",2012,"Guinea","Sub-Saharan Africa","Low income","11",0
"GIN",2012,"Guinea","Sub-Saharan Africa","Low income","16",0
"GIN",2012,"Guinea","Sub-Saharan Africa","Low income","2",0.5
"GIN",2012,"Guinea","Sub-Saharan Africa","Low income","3",1
"GIN",2012,"Guinea","Sub-Saharan Africa","Low income","4",0.667
"GIN",2012,"Guinea","Sub-Saharan Africa","Low income","5",0.15
"GIN",2012,"Guinea","Sub-Saharan Africa","Low income","8",0
"GMB",2012,"Gambia, The","Sub-Saharan Africa","Low income","Combined",0.26
"GMB",2012,"Gambia, The","Sub-Saharan Africa","Low income","Tier 1",0.556
"GMB",2012,"Gambia, The","Sub-Saharan Africa","Low income","Tier 2",0.094
"GMB",2012,"Gambia, The","Sub-Saharan Africa","Low income","1",0
"GMB",2012,"Gambia, The","Sub-Saharan Africa","Low income","10",0
"GMB",2012,"Gambia, The","Sub-Saharan Africa","Low income","11",0
"GMB",2012,"Gambia, The","Sub-Saharan Africa","Low income","16",0
"GMB",2012,"Gambia, The","Sub-Saharan Africa","Low income","2",0.5
"GMB",2012,"Gambia, The","Sub-Saharan Africa","Low income","3",1
"GMB",2012,"Gambia, The","Sub-Saharan Africa","Low income","4",0.667
"GMB",2012,"Gambia, The","Sub-Saharan Africa","Low income","5",0.15
"GMB",2012,"Gambia, The","Sub-Saharan Africa","Low income","8",0.429
"GNB",2012,"Guinea-Bissau","Sub-Saharan Africa","Low income","Combined",0.16
"GNB",2012,"Guinea-Bissau","Sub-Saharan Africa","Low income","Tier 1",0.389
"GNB",2012,"Guinea-Bissau","Sub-Saharan Africa","Low income","Tier 2",0.031
"GNB",2012,"Guinea-Bissau","Sub-Saharan Africa","Low income","1",0
"GNB",2012,"Guinea-Bissau","Sub-Saharan Africa","Low income","10",0
"GNB",2012,"Guinea-Bissau","Sub-Saharan Africa","Low income","11",0
"GNB",2012,"Guinea-Bissau","Sub-Saharan Africa","Low income","16",0
"GNB",2012,"Guinea-Bissau","Sub-Saharan Africa","Low income","2",0
"GNB",2012,"Guinea-Bissau","Sub-Saharan Africa","Low income","3",1
"GNB",2012,"Guinea-Bissau","Sub-Saharan Africa","Low income","4",0.667
"GNB",2012,"Guinea-Bissau","Sub-Saharan Africa","Low income","5",0.1
"GNB",2012,"Guinea-Bissau","Sub-Saharan Africa","Low income","8",0
"GNQ",2012,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income","Combined",0.2
"GNQ",2012,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income","Tier 1",0.5
"GNQ",2012,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income","Tier 2",0.031
"GNQ",2012,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income","1",0
"GNQ",2012,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income","10",0
"GNQ",2012,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income","11",0
"GNQ",2012,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income","16",0
"GNQ",2012,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income","2",0.5
"GNQ",2012,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income","3",1
"GNQ",2012,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income","4",0.667
"GNQ",2012,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income","5",0.2
"GNQ",2012,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income","8",0
"GRC",2012,"Greece","Europe & Central Asia","High income","Combined",0.28
"GRC",2012,"Greece","Europe & Central Asia","High income","Tier 1",0.444
"GRC",2012,"Greece","Europe & Central Asia","High income","Tier 2",0.188
"GRC",2012,"Greece","Europe & Central Asia","High income","1",0.125
"GRC",2012,"Greece","Europe & Central Asia","High income","10",0
"GRC",2012,"Greece","Europe & Central Asia","High income","11",0
"GRC",2012,"Greece","Europe & Central Asia","High income","16",0.1
"GRC",2012,"Greece","Europe & Central Asia","High income","2",0
"GRC",2012,"Greece","Europe & Central Asia","High income","3",0.6
"GRC",2012,"Greece","Europe & Central Asia","High income","4",0.833
"GRC",2012,"Greece","Europe & Central Asia","High income","5",0.15
"GRC",2012,"Greece","Europe & Central Asia","High income","8",0.571
"GRD",2012,"Grenada","Latin America & Caribbean","Upper middle income","Combined",0.12
"GRD",2012,"Grenada","Latin America & Caribbean","Upper middle income","Tier 1",0.222
"GRD",2012,"Grenada","Latin America & Caribbean","Upper middle income","Tier 2",0.062
"GRD",2012,"Grenada","Latin America & Caribbean","Upper middle income","1",0
"GRD",2012,"Grenada","Latin America & Caribbean","Upper middle income","10",0
"GRD",2012,"Grenada","Latin America & Caribbean","Upper middle income","11",0
"GRD",2012,"Grenada","Latin America & Caribbean","Upper middle income","16",0.1
"GRD",2012,"Grenada","Latin America & Caribbean","Upper middle income","2",0
"GRD",2012,"Grenada","Latin America & Caribbean","Upper middle income","3",0.4
"GRD",2012,"Grenada","Latin America & Caribbean","Upper middle income","4",0.667
"GRD",2012,"Grenada","Latin America & Caribbean","Upper middle income","5",0.1
"GRD",2012,"Grenada","Latin America & Caribbean","Upper middle income","8",0
"GRL",2012,"Greenland","Europe & Central Asia","High income","Combined",0.02
"GRL",2012,"Greenland","Europe & Central Asia","High income","Tier 1",0.056
"GRL",2012,"Greenland","Europe & Central Asia","High income","Tier 2",0
"GRL",2012,"Greenland","Europe & Central Asia","High income","1",0
"GRL",2012,"Greenland","Europe & Central Asia","High income","10",0
"GRL",2012,"Greenland","Europe & Central Asia","High income","11",0
"GRL",2012,"Greenland","Europe & Central Asia","High income","16",0
"GRL",2012,"Greenland","Europe & Central Asia","High income","2",0
"GRL",2012,"Greenland","Europe & Central Asia","High income","3",0.2
"GRL",2012,"Greenland","Europe & Central Asia","High income","4",0
"GRL",2012,"Greenland","Europe & Central Asia","High income","5",0
"GRL",2012,"Greenland","Europe & Central Asia","High income","8",0
"GTM",2012,"Guatemala","Latin America & Caribbean","Upper middle income","Combined",0.36
"GTM",2012,"Guatemala","Latin America & Caribbean","Upper middle income","Tier 1",0.667
"GTM",2012,"Guatemala","Latin America & Caribbean","Upper middle income","Tier 2",0.188
"GTM",2012,"Guatemala","Latin America & Caribbean","Upper middle income","1",0.125
"GTM",2012,"Guatemala","Latin America & Caribbean","Upper middle income","10",0
"GTM",2012,"Guatemala","Latin America & Caribbean","Upper middle income","11",0
"GTM",2012,"Guatemala","Latin America & Caribbean","Upper middle income","16",0.1
"GTM",2012,"Guatemala","Latin America & Caribbean","Upper middle income","2",1
"GTM",2012,"Guatemala","Latin America & Caribbean","Upper middle income","3",1
"GTM",2012,"Guatemala","Latin America & Caribbean","Upper middle income","4",0.833
"GTM",2012,"Guatemala","Latin America & Caribbean","Upper middle income","5",0.15
"GTM",2012,"Guatemala","Latin America & Caribbean","Upper middle income","8",0.429
"GUM",2012,"Guam","East Asia & Pacific","High income","Combined",0.02
"GUM",2012,"Guam","East Asia & Pacific","High income","Tier 1",0.056
"GUM",2012,"Guam","East Asia & Pacific","High income","Tier 2",0
"GUM",2012,"Guam","East Asia & Pacific","High income","1",0
"GUM",2012,"Guam","East Asia & Pacific","High income","10",0
"GUM",2012,"Guam","East Asia & Pacific","High income","11",0
"GUM",2012,"Guam","East Asia & Pacific","High income","16",0
"GUM",2012,"Guam","East Asia & Pacific","High income","2",0
"GUM",2012,"Guam","East Asia & Pacific","High income","3",0.2
"GUM",2012,"Guam","East Asia & Pacific","High income","4",0
"GUM",2012,"Guam","East Asia & Pacific","High income","5",0
"GUM",2012,"Guam","East Asia & Pacific","High income","8",0
"GUY",2012,"Guyana","Latin America & Caribbean","Upper middle income","Combined",0.22
"GUY",2012,"Guyana","Latin America & Caribbean","Upper middle income","Tier 1",0.444
"GUY",2012,"Guyana","Latin America & Caribbean","Upper middle income","Tier 2",0.094
"GUY",2012,"Guyana","Latin America & Caribbean","Upper middle income","1",0
"GUY",2012,"Guyana","Latin America & Caribbean","Upper middle income","10",0
"GUY",2012,"Guyana","Latin America & Caribbean","Upper middle income","11",0
"GUY",2012,"Guyana","Latin America & Caribbean","Upper middle income","16",0.1
"GUY",2012,"Guyana","Latin America & Caribbean","Upper middle income","2",0.5
"GUY",2012,"Guyana","Latin America & Caribbean","Upper middle income","3",1
"GUY",2012,"Guyana","Latin America & Caribbean","Upper middle income","4",0.667
"GUY",2012,"Guyana","Latin America & Caribbean","Upper middle income","5",0.15
"GUY",2012,"Guyana","Latin America & Caribbean","Upper middle income","8",0
"HKG",2012,"Hong Kong SAR, China","East Asia & Pacific","High income","Combined",0.12
"HKG",2012,"Hong Kong SAR, China","East Asia & Pacific","High income","Tier 1",0.167
"HKG",2012,"Hong Kong SAR, China","East Asia & Pacific","High income","Tier 2",0.094
"HKG",2012,"Hong Kong SAR, China","East Asia & Pacific","High income","1",0
"HKG",2012,"Hong Kong SAR, China","East Asia & Pacific","High income","10",0
"HKG",2012,"Hong Kong SAR, China","East Asia & Pacific","High income","11",0
"HKG",2012,"Hong Kong SAR, China","East Asia & Pacific","High income","16",0.4
"HKG",2012,"Hong Kong SAR, China","East Asia & Pacific","High income","2",0
"HKG",2012,"Hong Kong SAR, China","East Asia & Pacific","High income","3",0.2
"HKG",2012,"Hong Kong SAR, China","East Asia & Pacific","High income","4",0.75
"HKG",2012,"Hong Kong SAR, China","East Asia & Pacific","High income","5",0
"HKG",2012,"Hong Kong SAR, China","East Asia & Pacific","High income","8",0
"HND",2012,"Honduras","Latin America & Caribbean","Lower middle income","Combined",0.42
"HND",2012,"Honduras","Latin America & Caribbean","Lower middle income","Tier 1",0.667
"HND",2012,"Honduras","Latin America & Caribbean","Lower middle income","Tier 2",0.281
"HND",2012,"Honduras","Latin America & Caribbean","Lower middle income","1",0.125
"HND",2012,"Honduras","Latin America & Caribbean","Lower middle income","10",0
"HND",2012,"Honduras","Latin America & Caribbean","Lower middle income","11",0
"HND",2012,"Honduras","Latin America & Caribbean","Lower middle income","16",0.2
"HND",2012,"Honduras","Latin America & Caribbean","Lower middle income","2",0.5
"HND",2012,"Honduras","Latin America & Caribbean","Lower middle income","3",1
"HND",2012,"Honduras","Latin America & Caribbean","Lower middle income","4",0.833
"HND",2012,"Honduras","Latin America & Caribbean","Lower middle income","5",0.35
"HND",2012,"Honduras","Latin America & Caribbean","Lower middle income","8",0.429
"HRV",2012,"Croatia","Europe & Central Asia","High income","Combined",0.28
"HRV",2012,"Croatia","Europe & Central Asia","High income","Tier 1",0.444
"HRV",2012,"Croatia","Europe & Central Asia","High income","Tier 2",0.188
"HRV",2012,"Croatia","Europe & Central Asia","High income","1",0.125
"HRV",2012,"Croatia","Europe & Central Asia","High income","10",0
"HRV",2012,"Croatia","Europe & Central Asia","High income","11",0
"HRV",2012,"Croatia","Europe & Central Asia","High income","16",0.4
"HRV",2012,"Croatia","Europe & Central Asia","High income","2",0
"HRV",2012,"Croatia","Europe & Central Asia","High income","3",0.6
"HRV",2012,"Croatia","Europe & Central Asia","High income","4",0.833
"HRV",2012,"Croatia","Europe & Central Asia","High income","5",0.15
"HRV",2012,"Croatia","Europe & Central Asia","High income","8",0.429
"HTI",2012,"Haiti","Latin America & Caribbean","Lower middle income","Combined",0.24
"HTI",2012,"Haiti","Latin America & Caribbean","Lower middle income","Tier 1",0.444
"HTI",2012,"Haiti","Latin America & Caribbean","Lower middle income","Tier 2",0.125
"HTI",2012,"Haiti","Latin America & Caribbean","Lower middle income","1",0
"HTI",2012,"Haiti","Latin America & Caribbean","Lower middle income","10",0
"HTI",2012,"Haiti","Latin America & Caribbean","Lower middle income","11",0
"HTI",2012,"Haiti","Latin America & Caribbean","Lower middle income","16",0
"HTI",2012,"Haiti","Latin America & Caribbean","Lower middle income","2",0.5
"HTI",2012,"Haiti","Latin America & Caribbean","Lower middle income","3",1
"HTI",2012,"Haiti","Latin America & Caribbean","Lower middle income","4",0.583
"HTI",2012,"Haiti","Latin America & Caribbean","Lower middle income","5",0.15
"HTI",2012,"Haiti","Latin America & Caribbean","Lower middle income","8",0.429
"HUN",2012,"Hungary","Europe & Central Asia","High income","Combined",0.28
"HUN",2012,"Hungary","Europe & Central Asia","High income","Tier 1",0.444
"HUN",2012,"Hungary","Europe & Central Asia","High income","Tier 2",0.188
"HUN",2012,"Hungary","Europe & Central Asia","High income","1",0.125
"HUN",2012,"Hungary","Europe & Central Asia","High income","10",0
"HUN",2012,"Hungary","Europe & Central Asia","High income","11",0
"HUN",2012,"Hungary","Europe & Central Asia","High income","16",0.1
"HUN",2012,"Hungary","Europe & Central Asia","High income","2",0
"HUN",2012,"Hungary","Europe & Central Asia","High income","3",0.6
"HUN",2012,"Hungary","Europe & Central Asia","High income","4",0.833
"HUN",2012,"Hungary","Europe & Central Asia","High income","5",0.2
"HUN",2012,"Hungary","Europe & Central Asia","High income","8",0.429
"IDN",2012,"Indonesia","East Asia & Pacific","Lower middle income","Combined",0.24
"IDN",2012,"Indonesia","East Asia & Pacific","Lower middle income","Tier 1",0.556
"IDN",2012,"Indonesia","East Asia & Pacific","Lower middle income","Tier 2",0.062
"IDN",2012,"Indonesia","East Asia & Pacific","Lower middle income","1",0.125
"IDN",2012,"Indonesia","East Asia & Pacific","Lower middle income","10",0
"IDN",2012,"Indonesia","East Asia & Pacific","Lower middle income","11",0
"IDN",2012,"Indonesia","East Asia & Pacific","Lower middle income","16",0
"IDN",2012,"Indonesia","East Asia & Pacific","Lower middle income","2",0.5
"IDN",2012,"Indonesia","East Asia & Pacific","Lower middle income","3",0.8
"IDN",2012,"Indonesia","East Asia & Pacific","Lower middle income","4",0.833
"IDN",2012,"Indonesia","East Asia & Pacific","Lower middle income","5",0.15
"IDN",2012,"Indonesia","East Asia & Pacific","Lower middle income","8",0
"IMN",2012,"Isle of Man","Europe & Central Asia","High income","Combined",0
"IMN",2012,"Isle of Man","Europe & Central Asia","High income","Tier 1",0
"IMN",2012,"Isle of Man","Europe & Central Asia","High income","Tier 2",0
"IMN",2012,"Isle of Man","Europe & Central Asia","High income","1",0
"IMN",2012,"Isle of Man","Europe & Central Asia","High income","10",0
"IMN",2012,"Isle of Man","Europe & Central Asia","High income","11",0
"IMN",2012,"Isle of Man","Europe & Central Asia","High income","16",0
"IMN",2012,"Isle of Man","Europe & Central Asia","High income","2",0
"IMN",2012,"Isle of Man","Europe & Central Asia","High income","3",0
"IMN",2012,"Isle of Man","Europe & Central Asia","High income","4",0
"IMN",2012,"Isle of Man","Europe & Central Asia","High income","5",0
"IMN",2012,"Isle of Man","Europe & Central Asia","High income","8",0
"IND",2012,"India","South Asia","Lower middle income","Combined",0.3
"IND",2012,"India","South Asia","Lower middle income","Tier 1",0.5
"IND",2012,"India","South Asia","Lower middle income","Tier 2",0.188
"IND",2012,"India","South Asia","Lower middle income","1",0.125
"IND",2012,"India","South Asia","Lower middle income","10",0
"IND",2012,"India","South Asia","Lower middle income","11",0
"IND",2012,"India","South Asia","Lower middle income","16",0.1
"IND",2012,"India","South Asia","Lower middle income","2",1
"IND",2012,"India","South Asia","Lower middle income","3",0.8
"IND",2012,"India","South Asia","Lower middle income","4",0.583
"IND",2012,"India","South Asia","Lower middle income","5",0.25
"IND",2012,"India","South Asia","Lower middle income","8",0.429
"IRL",2012,"Ireland","Europe & Central Asia","High income","Combined",0.32
"IRL",2012,"Ireland","Europe & Central Asia","High income","Tier 1",0.444
"IRL",2012,"Ireland","Europe & Central Asia","High income","Tier 2",0.25
"IRL",2012,"Ireland","Europe & Central Asia","High income","1",0.125
"IRL",2012,"Ireland","Europe & Central Asia","High income","10",0
"IRL",2012,"Ireland","Europe & Central Asia","High income","11",0
"IRL",2012,"Ireland","Europe & Central Asia","High income","16",0.1
"IRL",2012,"Ireland","Europe & Central Asia","High income","2",0
"IRL",2012,"Ireland","Europe & Central Asia","High income","3",0.6
"IRL",2012,"Ireland","Europe & Central Asia","High income","4",0.917
"IRL",2012,"Ireland","Europe & Central Asia","High income","5",0.2
"IRL",2012,"Ireland","Europe & Central Asia","High income","8",0.571
"IRN",2012,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","Combined",0.24
"IRN",2012,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","Tier 1",0.556
"IRN",2012,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","Tier 2",0.062
"IRN",2012,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","1",0
"IRN",2012,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","10",0
"IRN",2012,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","11",0
"IRN",2012,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","16",0
"IRN",2012,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","2",0.5
"IRN",2012,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","3",1
"IRN",2012,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","4",0.667
"IRN",2012,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","5",0.25
"IRN",2012,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income","8",0.143
"IRQ",2012,"Iraq","Middle East & North Africa","Upper middle income","Combined",0.28
"IRQ",2012,"Iraq","Middle East & North Africa","Upper middle income","Tier 1",0.5
"IRQ",2012,"Iraq","Middle East & North Africa","Upper middle income","Tier 2",0.156
"IRQ",2012,"Iraq","Middle East & North Africa","Upper middle income","1",0
"IRQ",2012,"Iraq","Middle East & North Africa","Upper middle income","10",0
"IRQ",2012,"Iraq","Middle East & North Africa","Upper middle income","11",0
"IRQ",2012,"Iraq","Middle East & North Africa","Upper middle income","16",0.1
"IRQ",2012,"Iraq","Middle East & North Africa","Upper middle income","2",1
"IRQ",2012,"Iraq","Middle East & North Africa","Upper middle income","3",0.8
"IRQ",2012,"Iraq","Middle East & North Africa","Upper middle income","4",0.75
"IRQ",2012,"Iraq","Middle East & North Africa","Upper middle income","5",0.2
"IRQ",2012,"Iraq","Middle East & North Africa","Upper middle income","8",0.143
"ISL",2012,"Iceland","Europe & Central Asia","High income","Combined",0.22
"ISL",2012,"Iceland","Europe & Central Asia","High income","Tier 1",0.444
"ISL",2012,"Iceland","Europe & Central Asia","High income","Tier 2",0.094
"ISL",2012,"Iceland","Europe & Central Asia","High income","1",0.125
"ISL",2012,"Iceland","Europe & Central Asia","High income","10",0
"ISL",2012,"Iceland","Europe & Central Asia","High income","11",0
"ISL",2012,"Iceland","Europe & Central Asia","High income","16",0.1
"ISL",2012,"Iceland","Europe & Central Asia","High income","2",0
"ISL",2012,"Iceland","Europe & Central Asia","High income","3",0.6
"ISL",2012,"Iceland","Europe & Central Asia","High income","4",0.75
"ISL",2012,"Iceland","Europe & Central Asia","High income","5",0.15
"ISL",2012,"Iceland","Europe & Central Asia","High income","8",0.143
"ISR",2012,"Israel","Middle East & North Africa","High income","Combined",0.2
"ISR",2012,"Israel","Middle East & North Africa","High income","Tier 1",0.389
"ISR",2012,"Israel","Middle East & North Africa","High income","Tier 2",0.094
"ISR",2012,"Israel","Middle East & North Africa","High income","1",0
"ISR",2012,"Israel","Middle East & North Africa","High income","10",0
"ISR",2012,"Israel","Middle East & North Africa","High income","11",0
"ISR",2012,"Israel","Middle East & North Africa","High income","16",0.1
"ISR",2012,"Israel","Middle East & North Africa","High income","2",0
"ISR",2012,"Israel","Middle East & North Africa","High income","3",0.4
"ISR",2012,"Israel","Middle East & North Africa","High income","4",0.75
"ISR",2012,"Israel","Middle East & North Africa","High income","5",0.15
"ISR",2012,"Israel","Middle East & North Africa","High income","8",0.429
"ITA",2012,"Italy","Europe & Central Asia","High income","Combined",0.34
"ITA",2012,"Italy","Europe & Central Asia","High income","Tier 1",0.444
"ITA",2012,"Italy","Europe & Central Asia","High income","Tier 2",0.281
"ITA",2012,"Italy","Europe & Central Asia","High income","1",0.125
"ITA",2012,"Italy","Europe & Central Asia","High income","10",0
"ITA",2012,"Italy","Europe & Central Asia","High income","11",0
"ITA",2012,"Italy","Europe & Central Asia","High income","16",0.4
"ITA",2012,"Italy","Europe & Central Asia","High income","2",0
"ITA",2012,"Italy","Europe & Central Asia","High income","3",0.8
"ITA",2012,"Italy","Europe & Central Asia","High income","4",0.917
"ITA",2012,"Italy","Europe & Central Asia","High income","5",0.2
"ITA",2012,"Italy","Europe & Central Asia","High income","8",0.429
"JAM",2012,"Jamaica","Latin America & Caribbean","Upper middle income","Combined",0.26
"JAM",2012,"Jamaica","Latin America & Caribbean","Upper middle income","Tier 1",0.5
"JAM",2012,"Jamaica","Latin America & Caribbean","Upper middle income","Tier 2",0.125
"JAM",2012,"Jamaica","Latin America & Caribbean","Upper middle income","1",0
"JAM",2012,"Jamaica","Latin America & Caribbean","Upper middle income","10",0
"JAM",2012,"Jamaica","Latin America & Caribbean","Upper middle income","11",0
"JAM",2012,"Jamaica","Latin America & Caribbean","Upper middle income","16",0.4
"JAM",2012,"Jamaica","Latin America & Caribbean","Upper middle income","2",0
"JAM",2012,"Jamaica","Latin America & Caribbean","Upper middle income","3",1
"JAM",2012,"Jamaica","Latin America & Caribbean","Upper middle income","4",0.75
"JAM",2012,"Jamaica","Latin America & Caribbean","Upper middle income","5",0.2
"JAM",2012,"Jamaica","Latin America & Caribbean","Upper middle income","8",0.143
"JOR",2012,"Jordan","Middle East & North Africa","Upper middle income","Combined",0.24
"JOR",2012,"Jordan","Middle East & North Africa","Upper middle income","Tier 1",0.5
"JOR",2012,"Jordan","Middle East & North Africa","Upper middle income","Tier 2",0.094
"JOR",2012,"Jordan","Middle East & North Africa","Upper middle income","1",0
"JOR",2012,"Jordan","Middle East & North Africa","Upper middle income","10",0
"JOR",2012,"Jordan","Middle East & North Africa","Upper middle income","11",0
"JOR",2012,"Jordan","Middle East & North Africa","Upper middle income","16",0.1
"JOR",2012,"Jordan","Middle East & North Africa","Upper middle income","2",0.5
"JOR",2012,"Jordan","Middle East & North Africa","Upper middle income","3",0.8
"JOR",2012,"Jordan","Middle East & North Africa","Upper middle income","4",0.75
"JOR",2012,"Jordan","Middle East & North Africa","Upper middle income","5",0.15
"JOR",2012,"Jordan","Middle East & North Africa","Upper middle income","8",0.143
