"iso3c","date","country","region","income_level","goal","ind_quality"
"MOZ",2011,"Mozambique","Sub-Saharan Africa","Low income","3",0.8
"MOZ",2011,"Mozambique","Sub-Saharan Africa","Low income","4",0.167
"MOZ",2011,"Mozambique","Sub-Saharan Africa","Low income","5",0.333
"MOZ",2011,"Mozambique","Sub-Saharan Africa","Low income","8",0
"MRT",2011,"Mauritania","Sub-Saharan Africa","Lower middle income","Combined",0.182
"MRT",2011,"Mauritania","Sub-Saharan Africa","Lower middle income","Tier 1",0.333
"MRT",2011,"Mauritania","Sub-Saharan Africa","Lower middle income","Tier 2",0.056
"MRT",2011,"Mauritania","Sub-Saharan Africa","Lower middle income","1",0
"MRT",2011,"Mauritania","Sub-Saharan Africa","Lower middle income","10",0
"MRT",2011,"Mauritania","Sub-Saharan Africa","Lower middle income","16",0
"MRT",2011,"Mauritania","Sub-Saharan Africa","Lower middle income","2",0
"MRT",2011,"Mauritania","Sub-Saharan Africa","Lower middle income","3",0.8
"MRT",2011,"Mauritania","Sub-Saharan Africa","Lower middle income","4",0.167
"MRT",2011,"Mauritania","Sub-Saharan Africa","Lower middle income","5",0.167
"MRT",2011,"Mauritania","Sub-Saharan Africa","Lower middle income","8",0
"MUS",2011,"Mauritius","Sub-Saharan Africa","Upper middle income","Combined",0.394
"MUS",2011,"Mauritius","Sub-Saharan Africa","Upper middle income","Tier 1",0.6
"MUS",2011,"Mauritius","Sub-Saharan Africa","Upper middle income","Tier 2",0.222
"MUS",2011,"Mauritius","Sub-Saharan Africa","Upper middle income","1",0
"MUS",2011,"Mauritius","Sub-Saharan Africa","Upper middle income","10",0
"MUS",2011,"Mauritius","Sub-Saharan Africa","Upper middle income","16",0.333
"MUS",2011,"Mauritius","Sub-Saharan Africa","Upper middle income","2",0.5
"MUS",2011,"Mauritius","Sub-Saharan Africa","Upper middle income","3",0.8
"MUS",2011,"Mauritius","Sub-Saharan Africa","Upper middle income","4",0.5
"MUS",2011,"Mauritius","Sub-Saharan Africa","Upper middle income","5",0.333
"MUS",2011,"Mauritius","Sub-Saharan Africa","Upper middle income","8",0.4
"MWI",2011,"Malawi","Sub-Saharan Africa","Low income","Combined",0.212
"MWI",2011,"Malawi","Sub-Saharan Africa","Low income","Tier 1",0.267
"MWI",2011,"Malawi","Sub-Saharan Africa","Low income","Tier 2",0.167
"MWI",2011,"Malawi","Sub-Saharan Africa","Low income","1",0
"MWI",2011,"Malawi","Sub-Saharan Africa","Low income","10",0
"MWI",2011,"Malawi","Sub-Saharan Africa","Low income","16",0
"MWI",2011,"Malawi","Sub-Saharan Africa","Low income","2",1
"MWI",2011,"Malawi","Sub-Saharan Africa","Low income","3",0.4
"MWI",2011,"Malawi","Sub-Saharan Africa","Low income","4",0.333
"MWI",2011,"Malawi","Sub-Saharan Africa","Low income","5",0.167
"MWI",2011,"Malawi","Sub-Saharan Africa","Low income","8",0
"MYS",2011,"Malaysia","East Asia & Pacific","Upper middle income","Combined",0.424
"MYS",2011,"Malaysia","East Asia & Pacific","Upper middle income","Tier 1",0.6
"MYS",2011,"Malaysia","East Asia & Pacific","Upper middle income","Tier 2",0.278
"MYS",2011,"Malaysia","East Asia & Pacific","Upper middle income","1",0.4
"MYS",2011,"Malaysia","East Asia & Pacific","Upper middle income","10",1
"MYS",2011,"Malaysia","East Asia & Pacific","Upper middle income","16",0.333
"MYS",2011,"Malaysia","East Asia & Pacific","Upper middle income","2",0.5
"MYS",2011,"Malaysia","East Asia & Pacific","Upper middle income","3",0.8
"MYS",2011,"Malaysia","East Asia & Pacific","Upper middle income","4",0.167
"MYS",2011,"Malaysia","East Asia & Pacific","Upper middle income","5",0.167
"MYS",2011,"Malaysia","East Asia & Pacific","Upper middle income","8",0.6
"NAM",2011,"Namibia","Sub-Saharan Africa","Upper middle income","Combined",0.152
"NAM",2011,"Namibia","Sub-Saharan Africa","Upper middle income","Tier 1",0.333
"NAM",2011,"Namibia","Sub-Saharan Africa","Upper middle income","Tier 2",0
"NAM",2011,"Namibia","Sub-Saharan Africa","Upper middle income","1",0
"NAM",2011,"Namibia","Sub-Saharan Africa","Upper middle income","10",0
"NAM",2011,"Namibia","Sub-Saharan Africa","Upper middle income","16",0
"NAM",2011,"Namibia","Sub-Saharan Africa","Upper middle income","2",0.5
"NAM",2011,"Namibia","Sub-Saharan Africa","Upper middle income","3",0.6
"NAM",2011,"Namibia","Sub-Saharan Africa","Upper middle income","4",0
"NAM",2011,"Namibia","Sub-Saharan Africa","Upper middle income","5",0.167
"NAM",2011,"Namibia","Sub-Saharan Africa","Upper middle income","8",0
"NCL",2011,"New Caledonia","East Asia & Pacific","High income","Combined",0.03
"NCL",2011,"New Caledonia","East Asia & Pacific","High income","Tier 1",0.067
"NCL",2011,"New Caledonia","East Asia & Pacific","High income","Tier 2",0
"NCL",2011,"New Caledonia","East Asia & Pacific","High income","1",0
"NCL",2011,"New Caledonia","East Asia & Pacific","High income","10",0
"NCL",2011,"New Caledonia","East Asia & Pacific","High income","16",0
"NCL",2011,"New Caledonia","East Asia & Pacific","High income","2",0
"NCL",2011,"New Caledonia","East Asia & Pacific","High income","3",0.2
"NCL",2011,"New Caledonia","East Asia & Pacific","High income","4",0
"NCL",2011,"New Caledonia","East Asia & Pacific","High income","5",0
"NCL",2011,"New Caledonia","East Asia & Pacific","High income","8",0
"NER",2011,"Niger","Sub-Saharan Africa","Low income","Combined",0.364
"NER",2011,"Niger","Sub-Saharan Africa","Low income","Tier 1",0.467
"NER",2011,"Niger","Sub-Saharan Africa","Low income","Tier 2",0.278
"NER",2011,"Niger","Sub-Saharan Africa","Low income","1",0.4
"NER",2011,"Niger","Sub-Saharan Africa","Low income","10",1
"NER",2011,"Niger","Sub-Saharan Africa","Low income","16",0
"NER",2011,"Niger","Sub-Saharan Africa","Low income","2",1
"NER",2011,"Niger","Sub-Saharan Africa","Low income","3",0.4
"NER",2011,"Niger","Sub-Saharan Africa","Low income","4",0.333
"NER",2011,"Niger","Sub-Saharan Africa","Low income","5",0.333
"NER",2011,"Niger","Sub-Saharan Africa","Low income","8",0.2
"NGA",2011,"Nigeria","Sub-Saharan Africa","Lower middle income","Combined",0.333
"NGA",2011,"Nigeria","Sub-Saharan Africa","Lower middle income","Tier 1",0.6
"NGA",2011,"Nigeria","Sub-Saharan Africa","Lower middle income","Tier 2",0.111
"NGA",2011,"Nigeria","Sub-Saharan Africa","Lower middle income","1",0
"NGA",2011,"Nigeria","Sub-Saharan Africa","Lower middle income","10",0
"NGA",2011,"Nigeria","Sub-Saharan Africa","Lower middle income","16",0.333
"NGA",2011,"Nigeria","Sub-Saharan Africa","Lower middle income","2",0.5
"NGA",2011,"Nigeria","Sub-Saharan Africa","Lower middle income","3",1
"NGA",2011,"Nigeria","Sub-Saharan Africa","Lower middle income","4",0.167
"NGA",2011,"Nigeria","Sub-Saharan Africa","Lower middle income","5",0.333
"NGA",2011,"Nigeria","Sub-Saharan Africa","Lower middle income","8",0.2
"NIC",2011,"Nicaragua","Latin America & Caribbean","Lower middle income","Combined",0.212
"NIC",2011,"Nicaragua","Latin America & Caribbean","Lower middle income","Tier 1",0.333
"NIC",2011,"Nicaragua","Latin America & Caribbean","Lower middle income","Tier 2",0.111
"NIC",2011,"Nicaragua","Latin America & Caribbean","Lower middle income","1",0
"NIC",2011,"Nicaragua","Latin America & Caribbean","Lower middle income","10",0
"NIC",2011,"Nicaragua","Latin America & Caribbean","Lower middle income","16",0.667
"NIC",2011,"Nicaragua","Latin America & Caribbean","Lower middle income","2",0.5
"NIC",2011,"Nicaragua","Latin America & Caribbean","Lower middle income","3",0.6
"NIC",2011,"Nicaragua","Latin America & Caribbean","Lower middle income","4",0
"NIC",2011,"Nicaragua","Latin America & Caribbean","Lower middle income","5",0.167
"NIC",2011,"Nicaragua","Latin America & Caribbean","Lower middle income","8",0
"NLD",2011,"Netherlands","Europe & Central Asia","High income","Combined",0.545
"NLD",2011,"Netherlands","Europe & Central Asia","High income","Tier 1",0.6
"NLD",2011,"Netherlands","Europe & Central Asia","High income","Tier 2",0.5
"NLD",2011,"Netherlands","Europe & Central Asia","High income","1",0.6
"NLD",2011,"Netherlands","Europe & Central Asia","High income","10",1
"NLD",2011,"Netherlands","Europe & Central Asia","High income","16",1
"NLD",2011,"Netherlands","Europe & Central Asia","High income","2",0
"NLD",2011,"Netherlands","Europe & Central Asia","High income","3",0.6
"NLD",2011,"Netherlands","Europe & Central Asia","High income","4",0.667
"NLD",2011,"Netherlands","Europe & Central Asia","High income","5",0.333
"NLD",2011,"Netherlands","Europe & Central Asia","High income","8",0.4
"NOR",2011,"Norway","Europe & Central Asia","High income","Combined",0.515
"NOR",2011,"Norway","Europe & Central Asia","High income","Tier 1",0.6
"NOR",2011,"Norway","Europe & Central Asia","High income","Tier 2",0.444
"NOR",2011,"Norway","Europe & Central Asia","High income","1",0.4
"NOR",2011,"Norway","Europe & Central Asia","High income","10",1
"NOR",2011,"Norway","Europe & Central Asia","High income","16",0.667
"NOR",2011,"Norway","Europe & Central Asia","High income","2",0
"NOR",2011,"Norway","Europe & Central Asia","High income","3",0.6
"NOR",2011,"Norway","Europe & Central Asia","High income","4",0.667
"NOR",2011,"Norway","Europe & Central Asia","High income","5",0.5
"NOR",2011,"Norway","Europe & Central Asia","High income","8",0.4
"NPL",2011,"Nepal","South Asia","Lower middle income","Combined",0.364
"NPL",2011,"Nepal","South Asia","Lower middle income","Tier 1",0.467
"NPL",2011,"Nepal","South Asia","Lower middle income","Tier 2",0.278
"NPL",2011,"Nepal","South Asia","Lower middle income","1",0.2
"NPL",2011,"Nepal","South Asia","Lower middle income","10",0
"NPL",2011,"Nepal","South Asia","Lower middle income","16",0.333
"NPL",2011,"Nepal","South Asia","Lower middle income","2",1
"NPL",2011,"Nepal","South Asia","Lower middle income","3",0.8
"NPL",2011,"Nepal","South Asia","Lower middle income","4",0.333
"NPL",2011,"Nepal","South Asia","Lower middle income","5",0.333
"NPL",2011,"Nepal","South Asia","Lower middle income","8",0
"NRU",2011,"Nauru","East Asia & Pacific","High income","Combined",0.091
"NRU",2011,"Nauru","East Asia & Pacific","High income","Tier 1",0.2
"NRU",2011,"Nauru","East Asia & Pacific","High income","Tier 2",0
"NRU",2011,"Nauru","East Asia & Pacific","High income","1",0
"NRU",2011,"Nauru","East Asia & Pacific","High income","10",0
"NRU",2011,"Nauru","East Asia & Pacific","High income","16",0
"NRU",2011,"Nauru","East Asia & Pacific","High income","2",0.5
"NRU",2011,"Nauru","East Asia & Pacific","High income","3",0
"NRU",2011,"Nauru","East Asia & Pacific","High income","4",0
"NRU",2011,"Nauru","East Asia & Pacific","High income","5",0.167
"NRU",2011,"Nauru","East Asia & Pacific","High income","8",0.2
"NZL",2011,"New Zealand","East Asia & Pacific","High income","Combined",0.303
"NZL",2011,"New Zealand","East Asia & Pacific","High income","Tier 1",0.533
"NZL",2011,"New Zealand","East Asia & Pacific","High income","Tier 2",0.111
"NZL",2011,"New Zealand","East Asia & Pacific","High income","1",0
"NZL",2011,"New Zealand","East Asia & Pacific","High income","10",0
"NZL",2011,"New Zealand","East Asia & Pacific","High income","16",0.333
"NZL",2011,"New Zealand","East Asia & Pacific","High income","2",0.5
"NZL",2011,"New Zealand","East Asia & Pacific","High income","3",0.8
"NZL",2011,"New Zealand","East Asia & Pacific","High income","4",0.333
"NZL",2011,"New Zealand","East Asia & Pacific","High income","5",0.167
"NZL",2011,"New Zealand","East Asia & Pacific","High income","8",0.2
"OMN",2011,"Oman","Middle East & North Africa","High income","Combined",0.273
"OMN",2011,"Oman","Middle East & North Africa","High income","Tier 1",0.533
"OMN",2011,"Oman","Middle East & North Africa","High income","Tier 2",0.056
"OMN",2011,"Oman","Middle East & North Africa","High income","1",0
"OMN",2011,"Oman","Middle East & North Africa","High income","10",0
"OMN",2011,"Oman","Middle East & North Africa","High income","16",0
"OMN",2011,"Oman","Middle East & North Africa","High income","2",0.5
"OMN",2011,"Oman","Middle East & North Africa","High income","3",0.8
"OMN",2011,"Oman","Middle East & North Africa","High income","4",0.5
"OMN",2011,"Oman","Middle East & North Africa","High income","5",0.167
"OMN",2011,"Oman","Middle East & North Africa","High income","8",0
"PAK",2011,"Pakistan","South Asia","Lower middle income","Combined",0.394
"PAK",2011,"Pakistan","South Asia","Lower middle income","Tier 1",0.667
"PAK",2011,"Pakistan","South Asia","Lower middle income","Tier 2",0.167
"PAK",2011,"Pakistan","South Asia","Lower middle income","1",0.4
"PAK",2011,"Pakistan","South Asia","Lower middle income","10",1
"PAK",2011,"Pakistan","South Asia","Lower middle income","16",0
"PAK",2011,"Pakistan","South Asia","Lower middle income","2",0.5
"PAK",2011,"Pakistan","South Asia","Lower middle income","3",0.8
"PAK",2011,"Pakistan","South Asia","Lower middle income","4",0.167
"PAK",2011,"Pakistan","South Asia","Lower middle income","5",0.333
"PAK",2011,"Pakistan","South Asia","Lower middle income","8",0.4
"PAN",2011,"Panama","Latin America & Caribbean","Upper middle income","Combined",0.545
"PAN",2011,"Panama","Latin America & Caribbean","Upper middle income","Tier 1",0.667
"PAN",2011,"Panama","Latin America & Caribbean","Upper middle income","Tier 2",0.444
"PAN",2011,"Panama","Latin America & Caribbean","Upper middle income","1",0.4
"PAN",2011,"Panama","Latin America & Caribbean","Upper middle income","10",1
"PAN",2011,"Panama","Latin America & Caribbean","Upper middle income","16",0.333
"PAN",2011,"Panama","Latin America & Caribbean","Upper middle income","2",0.5
"PAN",2011,"Panama","Latin America & Caribbean","Upper middle income","3",0.6
"PAN",2011,"Panama","Latin America & Caribbean","Upper middle income","4",0.5
"PAN",2011,"Panama","Latin America & Caribbean","Upper middle income","5",0.5
"PAN",2011,"Panama","Latin America & Caribbean","Upper middle income","8",0.8
"PER",2011,"Peru","Latin America & Caribbean","Upper middle income","Combined",0.545
"PER",2011,"Peru","Latin America & Caribbean","Upper middle income","Tier 1",0.667
"PER",2011,"Peru","Latin America & Caribbean","Upper middle income","Tier 2",0.444
"PER",2011,"Peru","Latin America & Caribbean","Upper middle income","1",0.4
"PER",2011,"Peru","Latin America & Caribbean","Upper middle income","10",1
"PER",2011,"Peru","Latin America & Caribbean","Upper middle income","16",1
"PER",2011,"Peru","Latin America & Caribbean","Upper middle income","2",0.5
"PER",2011,"Peru","Latin America & Caribbean","Upper middle income","3",1
"PER",2011,"Peru","Latin America & Caribbean","Upper middle income","4",0.5
"PER",2011,"Peru","Latin America & Caribbean","Upper middle income","5",0.167
"PER",2011,"Peru","Latin America & Caribbean","Upper middle income","8",0.4
"PHL",2011,"Philippines","East Asia & Pacific","Lower middle income","Combined",0.394
"PHL",2011,"Philippines","East Asia & Pacific","Lower middle income","Tier 1",0.6
"PHL",2011,"Philippines","East Asia & Pacific","Lower middle income","Tier 2",0.222
"PHL",2011,"Philippines","East Asia & Pacific","Lower middle income","1",0
"PHL",2011,"Philippines","East Asia & Pacific","Lower middle income","10",0
"PHL",2011,"Philippines","East Asia & Pacific","Lower middle income","16",0.667
"PHL",2011,"Philippines","East Asia & Pacific","Lower middle income","2",0.5
"PHL",2011,"Philippines","East Asia & Pacific","Lower middle income","3",1
"PHL",2011,"Philippines","East Asia & Pacific","Lower middle income","4",0
"PHL",2011,"Philippines","East Asia & Pacific","Lower middle income","5",0.333
"PHL",2011,"Philippines","East Asia & Pacific","Lower middle income","8",0.6
"PLW",2011,"Palau","East Asia & Pacific","High income","Combined",0.061
"PLW",2011,"Palau","East Asia & Pacific","High income","Tier 1",0.133
"PLW",2011,"Palau","East Asia & Pacific","High income","Tier 2",0
"PLW",2011,"Palau","East Asia & Pacific","High income","1",0
"PLW",2011,"Palau","East Asia & Pacific","High income","10",0
"PLW",2011,"Palau","East Asia & Pacific","High income","16",0
"PLW",2011,"Palau","East Asia & Pacific","High income","2",0
"PLW",2011,"Palau","East Asia & Pacific","High income","3",0.2
"PLW",2011,"Palau","East Asia & Pacific","High income","4",0
"PLW",2011,"Palau","East Asia & Pacific","High income","5",0.167
"PLW",2011,"Palau","East Asia & Pacific","High income","8",0
"PNG",2011,"Papua New Guinea","East Asia & Pacific","Lower middle income","Combined",0.121
"PNG",2011,"Papua New Guinea","East Asia & Pacific","Lower middle income","Tier 1",0.267
"PNG",2011,"Papua New Guinea","East Asia & Pacific","Lower middle income","Tier 2",0
"PNG",2011,"Papua New Guinea","East Asia & Pacific","Lower middle income","1",0
"PNG",2011,"Papua New Guinea","East Asia & Pacific","Lower middle income","10",0
"PNG",2011,"Papua New Guinea","East Asia & Pacific","Lower middle income","16",0
"PNG",2011,"Papua New Guinea","East Asia & Pacific","Lower middle income","2",0.5
"PNG",2011,"Papua New Guinea","East Asia & Pacific","Lower middle income","3",0.4
"PNG",2011,"Papua New Guinea","East Asia & Pacific","Lower middle income","4",0
"PNG",2011,"Papua New Guinea","East Asia & Pacific","Lower middle income","5",0.167
"PNG",2011,"Papua New Guinea","East Asia & Pacific","Lower middle income","8",0
"POL",2011,"Poland","Europe & Central Asia","High income","Combined",0.515
"POL",2011,"Poland","Europe & Central Asia","High income","Tier 1",0.667
"POL",2011,"Poland","Europe & Central Asia","High income","Tier 2",0.389
"POL",2011,"Poland","Europe & Central Asia","High income","1",0.6
"POL",2011,"Poland","Europe & Central Asia","High income","10",1
"POL",2011,"Poland","Europe & Central Asia","High income","16",0.667
"POL",2011,"Poland","Europe & Central Asia","High income","2",0
"POL",2011,"Poland","Europe & Central Asia","High income","3",0.6
"POL",2011,"Poland","Europe & Central Asia","High income","4",0.667
"POL",2011,"Poland","Europe & Central Asia","High income","5",0.333
"POL",2011,"Poland","Europe & Central Asia","High income","8",0.4
"PRI",2011,"Puerto Rico","Latin America & Caribbean","High income","Combined",0.152
"PRI",2011,"Puerto Rico","Latin America & Caribbean","High income","Tier 1",0.2
"PRI",2011,"Puerto Rico","Latin America & Caribbean","High income","Tier 2",0.111
"PRI",2011,"Puerto Rico","Latin America & Caribbean","High income","1",0
"PRI",2011,"Puerto Rico","Latin America & Caribbean","High income","10",0
"PRI",2011,"Puerto Rico","Latin America & Caribbean","High income","16",0.333
"PRI",2011,"Puerto Rico","Latin America & Caribbean","High income","2",0
"PRI",2011,"Puerto Rico","Latin America & Caribbean","High income","3",0.4
"PRI",2011,"Puerto Rico","Latin America & Caribbean","High income","4",0.333
"PRI",2011,"Puerto Rico","Latin America & Caribbean","High income","5",0
"PRI",2011,"Puerto Rico","Latin America & Caribbean","High income","8",0
"PRK",2011,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","Combined",0.091
"PRK",2011,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","Tier 1",0.2
"PRK",2011,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","Tier 2",0
"PRK",2011,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","1",0
"PRK",2011,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","10",0
"PRK",2011,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","16",0
"PRK",2011,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","2",0.5
"PRK",2011,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","3",0.2
"PRK",2011,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","4",0
"PRK",2011,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","5",0.167
"PRK",2011,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","8",0
"PRT",2011,"Portugal","Europe & Central Asia","High income","Combined",0.485
"PRT",2011,"Portugal","Europe & Central Asia","High income","Tier 1",0.6
"PRT",2011,"Portugal","Europe & Central Asia","High income","Tier 2",0.389
"PRT",2011,"Portugal","Europe & Central Asia","High income","1",0.2
"PRT",2011,"Portugal","Europe & Central Asia","High income","10",1
"PRT",2011,"Portugal","Europe & Central Asia","High income","16",0.667
"PRT",2011,"Portugal","Europe & Central Asia","High income","2",0
"PRT",2011,"Portugal","Europe & Central Asia","High income","3",0.6
"PRT",2011,"Portugal","Europe & Central Asia","High income","4",0.667
"PRT",2011,"Portugal","Europe & Central Asia","High income","5",0.333
"PRT",2011,"Portugal","Europe & Central Asia","High income","8",0.6
"PRY",2011,"Paraguay","Latin America & Caribbean","Upper middle income","Combined",0.455
"PRY",2011,"Paraguay","Latin America & Caribbean","Upper middle income","Tier 1",0.6
"PRY",2011,"Paraguay","Latin America & Caribbean","Upper middle income","Tier 2",0.333
"PRY",2011,"Paraguay","Latin America & Caribbean","Upper middle income","1",0.6
"PRY",2011,"Paraguay","Latin America & Caribbean","Upper middle income","10",1
"PRY",2011,"Paraguay","Latin America & Caribbean","Upper middle income","16",0.667
"PRY",2011,"Paraguay","Latin America & Caribbean","Upper middle income","2",0
"PRY",2011,"Paraguay","Latin America & Caribbean","Upper middle income","3",0.6
"PRY",2011,"Paraguay","Latin America & Caribbean","Upper middle income","4",0.333
"PRY",2011,"Paraguay","Latin America & Caribbean","Upper middle income","5",0.167
"PRY",2011,"Paraguay","Latin America & Caribbean","Upper middle income","8",0.6
"PSE",2011,"West Bank and Gaza","Middle East & North Africa","Lower middle income","Combined",0.364
"PSE",2011,"West Bank and Gaza","Middle East & North Africa","Lower middle income","Tier 1",0.467
"PSE",2011,"West Bank and Gaza","Middle East & North Africa","Lower middle income","Tier 2",0.278
"PSE",2011,"West Bank and Gaza","Middle East & North Africa","Lower middle income","1",0.4
"PSE",2011,"West Bank and Gaza","Middle East & North Africa","Lower middle income","10",1
"PSE",2011,"West Bank and Gaza","Middle East & North Africa","Lower middle income","16",0.333
"PSE",2011,"West Bank and Gaza","Middle East & North Africa","Lower middle income","2",0
"PSE",2011,"West Bank and Gaza","Middle East & North Africa","Lower middle income","3",0.2
"PSE",2011,"West Bank and Gaza","Middle East & North Africa","Lower middle income","4",0.667
"PSE",2011,"West Bank and Gaza","Middle East & North Africa","Lower middle income","5",0.167
"PSE",2011,"West Bank and Gaza","Middle East & North Africa","Lower middle income","8",0.4
"PYF",2011,"French Polynesia","East Asia & Pacific","High income","Combined",0.03
"PYF",2011,"French Polynesia","East Asia & Pacific","High income","Tier 1",0.067
"PYF",2011,"French Polynesia","East Asia & Pacific","High income","Tier 2",0
"PYF",2011,"French Polynesia","East Asia & Pacific","High income","1",0
"PYF",2011,"French Polynesia","East Asia & Pacific","High income","10",0
"PYF",2011,"French Polynesia","East Asia & Pacific","High income","16",0
"PYF",2011,"French Polynesia","East Asia & Pacific","High income","2",0
"PYF",2011,"French Polynesia","East Asia & Pacific","High income","3",0.2
"PYF",2011,"French Polynesia","East Asia & Pacific","High income","4",0
"PYF",2011,"French Polynesia","East Asia & Pacific","High income","5",0
"PYF",2011,"French Polynesia","East Asia & Pacific","High income","8",0
"QAT",2011,"Qatar","Middle East & North Africa","High income","Combined",0.303
"QAT",2011,"Qatar","Middle East & North Africa","High income","Tier 1",0.4
"QAT",2011,"Qatar","Middle East & North Africa","High income","Tier 2",0.222
"QAT",2011,"Qatar","Middle East & North Africa","High income","1",0
"QAT",2011,"Qatar","Middle East & North Africa","High income","10",0
"QAT",2011,"Qatar","Middle East & North Africa","High income","16",0.667
"QAT",2011,"Qatar","Middle East & North Africa","High income","2",0
"QAT",2011,"Qatar","Middle East & North Africa","High income","3",0.4
"QAT",2011,"Qatar","Middle East & North Africa","High income","4",0.5
"QAT",2011,"Qatar","Middle East & North Africa","High income","5",0.167
"QAT",2011,"Qatar","Middle East & North Africa","High income","8",0.4
"ROU",2011,"Romania","Europe & Central Asia","Upper middle income","Combined",0.545
"ROU",2011,"Romania","Europe & Central Asia","Upper middle income","Tier 1",0.733
"ROU",2011,"Romania","Europe & Central Asia","Upper middle income","Tier 2",0.389
"ROU",2011,"Romania","Europe & Central Asia","Upper middle income","1",0.6
"ROU",2011,"Romania","Europe & Central Asia","Upper middle income","10",1
"ROU",2011,"Romania","Europe & Central Asia","Upper middle income","16",0.667
"ROU",2011,"Romania","Europe & Central Asia","Upper middle income","2",0
"ROU",2011,"Romania","Europe & Central Asia","Upper middle income","3",0.8
"ROU",2011,"Romania","Europe & Central Asia","Upper middle income","4",0.667
"ROU",2011,"Romania","Europe & Central Asia","Upper middle income","5",0.333
"ROU",2011,"Romania","Europe & Central Asia","Upper middle income","8",0.4
"RUS",2011,"Russian Federation","Europe & Central Asia","Upper middle income","Combined",0.424
"RUS",2011,"Russian Federation","Europe & Central Asia","Upper middle income","Tier 1",0.667
"RUS",2011,"Russian Federation","Europe & Central Asia","Upper middle income","Tier 2",0.222
"RUS",2011,"Russian Federation","Europe & Central Asia","Upper middle income","1",0.4
"RUS",2011,"Russian Federation","Europe & Central Asia","Upper middle income","10",1
"RUS",2011,"Russian Federation","Europe & Central Asia","Upper middle income","16",0.333
"RUS",2011,"Russian Federation","Europe & Central Asia","Upper middle income","2",0
"RUS",2011,"Russian Federation","Europe & Central Asia","Upper middle income","3",0.8
"RUS",2011,"Russian Federation","Europe & Central Asia","Upper middle income","4",0.5
"RUS",2011,"Russian Federation","Europe & Central Asia","Upper middle income","5",0.167
"RUS",2011,"Russian Federation","Europe & Central Asia","Upper middle income","8",0.4
"RWA",2011,"Rwanda","Sub-Saharan Africa","Low income","Combined",0.242
"RWA",2011,"Rwanda","Sub-Saharan Africa","Low income","Tier 1",0.467
"RWA",2011,"Rwanda","Sub-Saharan Africa","Low income","Tier 2",0.056
"RWA",2011,"Rwanda","Sub-Saharan Africa","Low income","1",0
"RWA",2011,"Rwanda","Sub-Saharan Africa","Low income","10",0
"RWA",2011,"Rwanda","Sub-Saharan Africa","Low income","16",0
"RWA",2011,"Rwanda","Sub-Saharan Africa","Low income","2",0.5
"RWA",2011,"Rwanda","Sub-Saharan Africa","Low income","3",1
"RWA",2011,"Rwanda","Sub-Saharan Africa","Low income","4",0.167
"RWA",2011,"Rwanda","Sub-Saharan Africa","Low income","5",0.167
"RWA",2011,"Rwanda","Sub-Saharan Africa","Low income","8",0
"SAU",2011,"Saudi Arabia","Middle East & North Africa","High income","Combined",0.152
"SAU",2011,"Saudi Arabia","Middle East & North Africa","High income","Tier 1",0.267
"SAU",2011,"Saudi Arabia","Middle East & North Africa","High income","Tier 2",0.056
"SAU",2011,"Saudi Arabia","Middle East & North Africa","High income","1",0
"SAU",2011,"Saudi Arabia","Middle East & North Africa","High income","10",0
"SAU",2011,"Saudi Arabia","Middle East & North Africa","High income","16",0
"SAU",2011,"Saudi Arabia","Middle East & North Africa","High income","2",0
"SAU",2011,"Saudi Arabia","Middle East & North Africa","High income","3",0.2
"SAU",2011,"Saudi Arabia","Middle East & North Africa","High income","4",0.333
"SAU",2011,"Saudi Arabia","Middle East & North Africa","High income","5",0.167
"SAU",2011,"Saudi Arabia","Middle East & North Africa","High income","8",0.2
"SDN",2011,"Sudan","Sub-Saharan Africa","Low income","Combined",0.152
"SDN",2011,"Sudan","Sub-Saharan Africa","Low income","Tier 1",0.133
"SDN",2011,"Sudan","Sub-Saharan Africa","Low income","Tier 2",0.167
"SDN",2011,"Sudan","Sub-Saharan Africa","Low income","1",0
"SDN",2011,"Sudan","Sub-Saharan Africa","Low income","10",0
"SDN",2011,"Sudan","Sub-Saharan Africa","Low income","16",0
"SDN",2011,"Sudan","Sub-Saharan Africa","Low income","2",0
"SDN",2011,"Sudan","Sub-Saharan Africa","Low income","3",0.4
"SDN",2011,"Sudan","Sub-Saharan Africa","Low income","4",0.333
"SDN",2011,"Sudan","Sub-Saharan Africa","Low income","5",0
"SDN",2011,"Sudan","Sub-Saharan Africa","Low income","8",0.2
"SEN",2011,"Senegal","Sub-Saharan Africa","Lower middle income","Combined",0.485
"SEN",2011,"Senegal","Sub-Saharan Africa","Lower middle income","Tier 1",0.733
"SEN",2011,"Senegal","Sub-Saharan Africa","Lower middle income","Tier 2",0.278
"SEN",2011,"Senegal","Sub-Saharan Africa","Lower middle income","1",0.4
